Project Code,Project Title,Description,Buyer Organisation,Buyer Organisation.1,Publication Date,Supply Category,Response Currency,Closing date/time,Project Categories,Number of Attachments,Notices,Source,reference_no,tender_title
tender_229393,125035308/22503406- 5 Years Blanket contract (Pediatric Medical and Su,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [510-17318] ECG SOLID GEL DISPOSABLE DIAGNOSTIC ELECTRODE PEDIATRIC - 1 EA
2: [510-18767] Prewired ECG Electrodes for Premature & Newborn , Aqua Tac Gel, 50 cm Lead wire, X-ray Translucent - 1 EA
3: [510-15948] Disposable ECG Electrodes with special hydrogel for long-term use, neurology and paediatric applications, 30 x 24 mm, stud adaptor - 1 EA
4: [510-21450] Blayco Electrosurgical Electrodes for Neonatal <5Kg - 1 EA
5: [510-17489] DISPOSABLE STERILE ELECTRODE IN TUNGSTEN, STRAIGHT 55MM - 1 EA
6: [510-19053] LIGACLIP EXTRA TITANIUM CLIPS, Small, Blue Handle Color,  for use with open and endoscopic clip appliers - 1 EA
7: [510-16921] Neo Small Positioner with Cover  7x1 - 1 EA
8: [510-22511] INFANT REM POLYHESIVE II WITH 2.7M - 1 EA
9: [510-22512] NEONATAL REM POLYHESIVE II WITH 2.7 - 1 EA
10: [510-19232] Surgical skin marker, Regular tip - 1 EA
11: [510-16339] Polyester tape 2x30inch? 75cm white - 1 EA
12: [510-19048] LIGACLIP EXTRA TITANIUM CLIPS - 1 EA
13: [510-17300] Neonatal MRI ECG - 1 EA
14: [510-19128] BLAKE STYLE FLUTED SILICON DRAIN KIT 19FR 200CC +10FR HUBLESS +TROCAR - 1 EA
15: [510-21379] DISPOSABLE STERILE ELECTRODE IN TUNGSTEN 70MM - 1 EA
16: [510-19430] Procise MAX - 1 EA
17: [510-16370] SCANLAN SURG-I-LOOP silicone loops, Red Mini, 1.5 x .88 mm, 16"" / 40 cm long - 1 EA
18: [510-18985] LIGACLIP Clips Yellow (L) - 1 EA
19: [510-16369] SCANLAN SURG-I-LOOP silicone loops, Blue Mini, 1.5 x .88 mm, 16"" / 40 cm long - 1 EA
20: [510-16177] BLAKE STYLE FLUTED SILICON DRAIN KIT 10FR 200CC +10FR HUBLESS +TROCAR - 1 EA
21: [510-16570] 5 x 75mm Kii Fios First Entry access system, Advanced Fixation - 1 EA
22: [510-22022] C3 Emptying bag w/SAP b...",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-11 09:25:00,Other,AED,13/01/2026,242305,0,0,Dubai,tender_229393,125035308/22503406- 5 Years Blanket contract (Pediatric Medical and Su
tender_229402,5 YEARS BLAKET AGREEMENT FOR  CRITICAL CARE MEDICAL CONSUMABLE/ AJCH/P,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [510-16424] Heat and Moisture Exchanger (HME), with 15mm Female ConnectorThermovent T - 1 EA
2: [510-18429] NutriCair Screwed Cap for ENFIT tip syringe x 1 Unit - 1 EA
3: [510-16601] Control valve suction catheter, two side opposite holes,with graduation mark,  Sterile, Single Patient use, Size 12 - 1 EA
4: [510-16598] Control valve suction catheter, two side opposite holes,with graduation mark, Sterile, Single Patient use, Size 6 - 1 EA
5: [510-16124] Superset Fixed Elbow Paediatric/Neonatal Catheter Mount, 15M - 7.6mm port - 15F, 49mm-100mm - 1 EA
6: [510-16358] Safedraw DT-XX 2 standard disposable transducers, 155/150 cm, clear + blue, 5 ml sheathed syringe restricted to 2 ml & with R.O.S.E. on blue line - 1 EA
7: [510-18439] FilterLine H Set Infant/Neonatal - 1 EA
8: [510-16360] Safedraw DT-XX 1 standard disposable transducer, 135 cm, clear, for use with infusion pump, 5 ml sheathed syringe restricted to 1 ml - 1 EA
9: [510-17533] Rectal probe Fr 12 - Disposable - 1 EA
10: [510-19021] DISPOSABLE PENLIGHT TORCH, Pupil gauge on side, Integrated pocket clip, Push clip to illuminate, High intensity light, Factory sealed battery, Dimensions 11.5 x 1.25cm - 1 EA
11: [510-16943] Infant & Neonatal Breathing circuit set, dual limb With swivel-Y-piece, flow sensor, fs calibration adapter, pressure line with T-piece connectors with luer lock. L: 150 cm / 59 in - 1 EA
12: [510-19226] ARTERIAL Catheterization SET: 22GA X 5CM - 1 EA
13: [510-20891] Nasal Cannula - Infant - 1 EA
14: [510-16154] CONNECTA Plus 3"" white 360 with colour coded pegs - 1 EA
15: [510-16928] Giraffe Omnibed disposable patient probe - 1 EA
16: [510-18445] Neoshades with headstrap for P...",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-11 10:00:00,Other,AED,13/01/2026,242305,0,0,Dubai,tender_229402,5 YEARS BLAKET AGREEMENT FOR  CRITICAL CARE MEDICAL CONSUMABLE/ AJCH/P
tender_229390,125039883/22503411- 5 Years Blanket contract (Pediatric Wound Care - O,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [510-17582] 10cm x 3.6m Scotchcast Plus Black 10rls/ctns 4"" 4"" x 4 yds. Black - 1 EA
2: [510-19449] 5.5 CM INFLATABLE UNILATERAL WITHOUT AIRWAY Rapid Rhino(nasal pack) Smith and Nephews - 1 EA
3: [510-17572] 5cm x 3.6m Scotchcast Plus Black 10rls/ctns 2"" 2"" x 4 yds. Black - 1 EA
4: [510-17571] 5cm x 3.6m Scotchcast Plus Green 10rls/ctns 2"" 2"" x 4 yds. Green - 1 EA
5: [510-17575] 5cm x 3.6m Scotchcast Plus Pink 10rls/ctns 2"" 2"" x 4 Yds Bright Pink - 1 EA
6: [510-19450] 7.5 CM INFLATABLE UNILATERAL WITHOUT AIRWAY Rapid Rhino(nasal pack) Smith and Nephews - 1 EA
7: [510-17578] 7.5cm x 3.6m Scotchcast Plus Black 10rls/ctns 3"" 3"" x 4 yds. Black - 1 EA
8: [510-17576] 7.5cm x 3.6m Scotchcast Plus Blue 10rls/ctns 3"" 3"" x 4 yds. Blue - 1 EA
9: [510-17577] 7.5cm x 3.6m Scotchcast Plus Green 10rls/ctns 3"" 3"" x 4 yds. Green - 1 EA
10: [510-17581] 7.5cm x 3.6m Scotchcast Plus Lt.Blue 10rls/ctns 3"" 3"" x 4 Yds Sky Blue - 1 EA
11: [510-17580] 7.5cm x 3.6m Scotchcast Plus Pink 10rls/ctns 3"" 3"" x 4 Yds Bright Pink - 1 EA
12: [510-17547] 7.5cm x 3.6m Scotchcast Plus Purple 10rls/ctns 3"" 3"" x 4 Yds Purple - 1 EA
13: [510-17579] 7.5cm x 3.6m Scotchcast Plus Red 10rls/ctns 3"" 3"" x 4 yds. Red - 1 EA
14: [511-01249] 7.5cm x 3.6m Scotchcast Plus White 10rls/ctns 3"" 3"" x 4 yd - 1 EA
15: [510-19451] 9 CM INFLATABLE DUAL BALLOON Rapid Rhino(nasal pack) Smith and Nephews - 1 EA
16: [510-19432] Absorbant Nasal Packing, Small, 4.5cm x 1.5cm x 2.0cm - 1 EA
17: [510-17520] Adhesive Padding, size 58cmX1m (2mm thick, rolled up) - 1 EA
18: [510-20287] BANDAGE, ELASTIC, ESMARK, STERILE, 3""X9', LF - 1 EA
19: [510-19003] Bandage, Elastic, Esmark, Sterile, 3'x9' - 1 EA
20: [510-20288] BA...",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-11 10:40:00,Other,AED,13/01/2026,242305,0,0,Dubai,tender_229390,125039883/22503411- 5 Years Blanket contract (Pediatric Wound Care - O
tender_229779,Upgradation of DCS System and AMC at Jabel Ali STP,": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Upgradation of DCS System and AMC at Jabel Ali STP - 1 Each
1: Cost for Upgradation of DCS System and AMC at Jabel Ali STP - 1 EA",Dubai Municipality,Dubai Municipality,2025-12-25 10:35:00,Other,AED,13/01/2026,742106,0,0,Dubai,tender_229779,Upgradation of DCS System and AMC at Jabel Ali STP
tender_229853,Social Media Management & Digital Content Services,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority. -",Community Development Authority,Community Development Authority,2025-12-25 15:00:00,Other,AED,14/01/2026,741301,0,0,Dubai,tender_229853,Social Media Management & Digital Content Services
tender_229399,5 YEARS BLAKET AGREEMENT FOR DIALYSIS MEDICAL CONSUMABLE/ AJCH/PR- 125,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [510-01789] DIASAFE ONLINE PLUS FLUID FILTER - 1 EA
2: [510-17256] CleanCart-C Disinfection and Decalcification Cartridge. - 1 EA
3: [510-17252] BICART 720G WITH CAPS Bicarbonate Cartridge. - 1 EA
4: [510-13499] FRESENIUS 5008 BIBAG 900G - 1 EA
5: [510-17253] NOVALINE BL121P HDF Pediatric Blood Line with a total volume of 87 ml - 1 EA
6: [510-18711] Homechoice Pediatric Low Rec Volume PD 3L Empty Bag System - 1 EA
7: [510-17255] CleanCart-A Disinfection and Decalcification Cartridge. - 1 EA
8: [510-18741] SMARTBAG 211.25 (4.7 LITERS) K2 Ca1.25. - 1 EA
9: [510-17261] SoftPac G298 Acidic Concentrate, 5L bag. - 1 EA
10: [510-17247] NOVALINE Neonatal Blood Line with blood volume of 36 ml - 1 EA
11: [510-17277] REVACLEAR 400 - 1 EA
12: [510-17249] G394 LIQ A SOFTPACK 5L - 1 EA
13: [510-17245] STRT NEO TENCKHOFF 2CUFF31CM - 1 EA
14: [510-17248] G294 LIQ A SOFTPACK - 1 EA
15: [510-17276] REVACLEAR 300 - 1 EA
16: [510-17278] FX PAEDS DIALYSERS - 1 EA
17: [510-18712] PD 3L Empty Bag System - 1 EA
18: [510-17390] MICROCUFF ET TUBE 4.5 MM CUFFED CURVED - 1 EA
19: [510-18738] F17AG GAMBRO F 17 A G (Venous) - 1 EA
20: [510-18717] Peditaric IPD set - 1 EA
21: [510-18716] Neonatal Drain bag - 1 EA
22: [510-17264] ULTRAFILTER U 9000 (ULTRA FILTER FOR ARTIS PHYSIO) - 1 EA
23: [510-18718] 11.5f X 15CM Hemo-Cath Silicone, Straight, Short Term Hemo Dialysis Catheter Set - 1 EA
24: [510-18728] Fx50 DILAYZER - 1 EA
25: [510-18730] F60 S FRESENIUS DIALYZER - 1 EA
26: [510-18731] 7F x 7cm Hem-Cath, Straight, Short Term Soft-Line Hemo Dialysis Catheter Set - 1 EA
27: [510-18737] F17ASG GAMBRO F 17 AS G (Arterial) - 1 EA
28: [510-18742] 6008 CAREset-R   Fresenius - 1 EA
29:...",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-11 10:40:00,Other,AED,14/01/2026,242305,0,0,Dubai,tender_229399,5 YEARS BLAKET AGREEMENT FOR DIALYSIS MEDICAL CONSUMABLE/ AJCH/PR- 125
tender_229864,Med.Eqpt/ Port.Ultrasound Scanner /IPR#125050328/T#22503500/TTV/DH-Emergency,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority. - 
1: Ultrasound Scanner - 1 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-26 07:35:00,Other,AED,16/01/2026,513957,0,0,Dubai,tender_229864,Med.Eqpt/ Port.Ultrasound Scanner /IPR#125050328/T#22503500/TTV/DH-Emergency
tender_229862,Med.Eqpt/MobileDentalUnit/IPR#125051358/T#22503499/TTV/DH-Minor OT,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority. - 
1: Mobile Dental Unit - 1 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-26 07:25:00,Other,AED,16/01/2026,513957,0,0,Dubai,tender_229862,Med.Eqpt/MobileDentalUnit/IPR#125051358/T#22503499/TTV/DH-Minor OT
tender_225834,DS204/C1_Connecting Developed Communities in Dubai Land to DM Sewerage,"Note: Contractual Requirements - 
A: Performance Security
Note: DM will reimburse the CONTRACTOR for Performance Security fees at cost, supported by the surety’s invoice. For the avoidance of doubt, the amount specified in the Bill of Quantities is only indicative and shall not be paid to the Contractor. The maximum amount for reimbursement of Performance Security fees shall not exceed the ceiling price, calculated as follows:
 - 1 Sum
Note: Performance security amount = 0.3% x (number of quarters in contract period) x (bidder price) x 10% (performance security amount)  
Refer Preamble Clause b/6/E - 
B: Insurance of the Works
Note: DM will reimburse the CONTRACTOR for insurance of work fees at cost, supported by the invoice. For the avoidance of doubt, the amount specified in the Bill of Quantities is only indicative and shall not be paid to the Contractor. The maximum amount for reimbursement of insurance of work fees shall not exceed the ceiling price and the ceiling price shall be equal to 0.15% of the bidder price.  
Refer Preamble Clause b/7/A - 1 Sum
C: Third Party Liability Insurance - 1 Sum
D: Workmen's Compensation Insurance - 1 Sum
Note: Specified Requirements  - 
Note: Accommodation for the Engineer's Staff - 
E: Establishment of offices for the Engineer's Staff - 1 Sum
F: Maintenance of offices for the Engineer's Staff - 900 Day
G: Removal of offices for the Engineer's staff - 1 Sum
Note: Services for the Engineer's Staff - 
H: Four-wheel drive AC pickup vehicle with driver & fuel for Laboratory Testing  - 900 Day
J: Telephone, telefax and internet facilities - 900 Day
K: Set of progress photographs - 30 Day
Note: Equipment for use by the Engineer's staff - 
L: Establishment of office equipment - 1 Sum
M: Maintenance of office equipment - 900 Day
N: Removal of office equipment - 1 Sum
P: Establishment of surveying equipment (prior specific approval from Engineer to be obtained) - 1 Sum
Q: Maintenance of surveying equipment - 900 Day
R: Removal ...",Dubai Municipality,Dubai Municipality,2025-11-27 05:05:00,Other,AED,22/01/2026,742103,0,0,Dubai,tender_225834,DS204/C1_Connecting Developed Communities in Dubai Land to DM Sewerage
tender_229696,Comprehensive Fleet Motor Insurance - 12536382,1: طرح مناقصة المركبات التابعة للمؤسسة دبي لخدمات الاسعاف لعام 2026 - 2027 - 361 EA,Dubai Corporation for Ambulance Services,Dubai Corporation for Ambulance Services,2025-12-22 10:30:00,Other,AED,22/01/2026,660301,0,0,Dubai,tender_229696,Comprehensive Fleet Motor Insurance - 12536382
tender_229837,Services for Building Document Classification Building Document Classi,": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Services for Building Document Classification

Building Document Classification - 1 Each
1: Providing all deliverables  (As mentioned in the RFP) - 1 Each
2: Development, Support & Maintenance  - 1 Each",Dubai Municipality,Dubai Municipality,2025-12-25 12:45:01,Other,AED,22/01/2026,721002,0,0,Dubai,tender_229837,Services for Building Document Classification Building Document Classi
tender_228880,Renewal PowerEdge Servers,,Beit Al Khair Society,Beit Al Khair Society,2025-11-25 10:50:00,Other,AED,09/12/2026,721001,0,0,Dubai,tender_228880,Renewal PowerEdge Servers
