TenderID,TenderName,TenderNumber,EntityName,entityId,InternalStatus,DueDate,TenderDetails,BiddingOpenDate,DueDays,TenderURL,EstimatedValue,DiscoveryUrl,EventId,EventType,CategoryDescriptionEn,CategoryDescriptionAr,CategoryIds,TenderStatus,Attachments,RecommendedTenders,Source,tender_title,reference_no,Project Code,Project Title,Description,Buyer Organisation,Buyer Organisation.1,Publication Date,Supply Category,Response Currency,Closing date/time,Project Categories,Number of Attachments,Notices
,,,,,,,,,,,,,,,,,,,,,Dubai,Caterpillar equipment maintenance contract,tender_229114,tender_229114,Caterpillar equipment maintenance contract,": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Caterpillar equipment maintenance contract - 1 Each
1: Caterpillar equipment maintenance contract 2026 - 1 each",Dubai Municipality,Dubai Municipality,2025-11-29 09:00:01,Other,AED,29/12/2025,452028.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,"PHARMACEUTICAL ITEM - IPR# 125039778, T# 22503370/SMA",tender_229242,tender_229242,"PHARMACEUTICAL ITEM - IPR# 125039778, T# 22503370/SMA","Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-23889] INSULIN - LISPRO (ULTRA RAPID) 100 IU/ML SOLUTION FOR INJECTION PEN EACH - 6,000 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-06 18:45:00,Other,AED,29/12/2025,731001.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125045480 / SOQ# 22503441 / Pharmaceutical item / RH / SKA,tender_229568,tender_229568,IPR# 125045480 / SOQ# 22503441 / Pharmaceutical item / RH / SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-24466] MAVACAMTEN CAMZYOS 2.5MG TAB (SPR) - 112 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-16 14:10:00,Other,AED,29/12/2025,513967.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125045471 / SOQ# 22503442 / Pharmaceutical item / RH / SKA,tender_229574,tender_229574,IPR# 125045471 / SOQ# 22503442 / Pharmaceutical item / RH / SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-24631] TETRABENAZINE 25 MG TABLET (SPR).- - 336 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-16 14:10:01,Other,AED,29/12/2025,513967.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125045461 / SOQ# 22503443 / Pharmaceutical item / RH /SKA,tender_229578,tender_229578,IPR# 125045461 / SOQ# 22503443 / Pharmaceutical item / RH /SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-24453] PIMAVANSERIN 34 MG CAPSULE (SPR) - 180 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-16 14:10:02,Other,AED,29/12/2025,513967.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125044942 / SOQ# 22503444 / Pharmaceutical item / DH / SKA,tender_229579,tender_229579,IPR# 125044942 / SOQ# 22503444 / Pharmaceutical item / DH / SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-24865] BIMEKIZUMAB 160 MG INJECTION (SPR).- - 16 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-16 14:10:02,Other,AED,29/12/2025,513967.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125044289 / SOQ# 22503445 / Pharmaceutical item / DH / SKA,tender_229580,tender_229580,IPR# 125044289 / SOQ# 22503445 / Pharmaceutical item / DH / SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-24872] C1 ESTERASE INHIBITOR 500UNIT INTRAVENOUS KIT (SPR) - 24 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-16 14:10:03,Other,AED,29/12/2025,513967.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125043179 / SOQ# 22503446 / Pharmaceutical item / DH / SKA,tender_229581,tender_229581,IPR# 125043179 / SOQ# 22503446 / Pharmaceutical item / DH / SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-24871] POSACONAZOLE 300MG INJECTION (SPR) - 24 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-16 14:10:03,Other,AED,29/12/2025,513967.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125045680 / SOQ# 22503437 / Pharmaceutical item / DH / SKA,tender_229562,tender_229562,IPR# 125045680 / SOQ# 22503437 / Pharmaceutical item / DH / SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-24466] MAVACAMTEN CAMZYOS 2.5MG TAB (SPR) - 84 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-16 14:15:00,Other,AED,29/12/2025,513967.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125045542 / SOQ# 22503438 / Pharmaceutical item / DH / SKA,tender_229563,tender_229563,IPR# 125045542 / SOQ# 22503438 / Pharmaceutical item / DH / SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-24468] METHYL PREDNISOLONE 4 MG  (SPR).- - 360 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-16 14:15:01,Other,AED,29/12/2025,513967.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125045532 / SOQ# 22503439 / Pharmaceutical item / RH / SKA,tender_229564,tender_229564,IPR# 125045532 / SOQ# 22503439 / Pharmaceutical item / RH / SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-24737] EDARAVONE 105MG/5ML ORAL SUSPENSION (50ML) (SPR) - 7 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-16 14:15:01,Other,AED,29/12/2025,513967.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125045494 / SOQ# 22503440 / Pharmaceutical item / DH / SKA,tender_229565,tender_229565,IPR# 125045494 / SOQ# 22503440 / Pharmaceutical item / DH / SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-19151] LIPOSOMAL DOXORUBICIN (CAELYX) 2 MG/ML (10 ML) (SPR).- - 24 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-16 14:15:02,Other,AED,29/12/2025,513967.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,مناقصة استعلام لشركة متخصصة لتوفير وإدارة موظفي التعهدات الخارجية للإد,tender_229639,tender_229639,مناقصة استعلام لشركة متخصصة لتوفير وإدارة موظفي التعهدات الخارجية للإد,"Important Note: Please ensure not insert Zero ""0"" as a unit price for the mandatory items, any supplier fails to comply with this fully will be disqualified  - 
1: مناقصة استعلام لشركة متخصصة لتوفير وإدارة موظفي التعهدات الخارجية للإدارة العامة للهوية وشؤون الأجانب - 1 EA",Dubai - Naturalization & Residency Admn.,Dubai - Naturalization & Residency Admn.,2025-12-18 11:35:00,Other,AED,29/12/2025,749102.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,AJCH/STORE/PR-125045459/22503428 - MEDICAL CONSUMABLE STANDING ORDER,tender_229440,tender_229440,AJCH/STORE/PR-125045459/22503428 - MEDICAL CONSUMABLE STANDING ORDER,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [510-15961] Sachets of OptiLube? sterile Lubricating jelly for individual use. 5g Sachet , Code:1120, Optimum Medical Solutions ? UK-UK, pack size:150 - 24,300 EA
2: [510-16254] 2-way, 100 % Silicone foley catheter 10 Fr 5ml baloon MEDLINE /USA.CAT#\DYND11554  - 150 EA
3: [510-16255] 2-way, 100 % Silicone foley catheter 12 Fr 10ml baloon MEDLINE /USA.CAT#\DYND11500  - 150 EA
4: [510-16252] 2-way, 100 % Silicone foley catheter 6 Fr 3ml baloon  MEDLINE /USA.CAT#\DYND11552  - 150 EA
5: [510-16110] SharpSafety Large Volume Containers with sliding lid 30 Litres,Dimensions 45 x 28 x 39.4 cm,Red# 8980S, Code:8980S, Cardinal Health(Covidien)-USA/EEC, pack size:1 - 47.5 EA
6: [510-16111] SharpSafety Large Volume Containers with sliding and Sealing Gasket Lids,67 Litres Capacity, 66 x 32.4 x 46.3 cm Dimensions,Red # 8998S, Code:8998S, Cardinal Health(Covidien)-USA/EEC, pack size:1 - 70 EA
7: [510-15974] MONOSYN QUICK6/0 45CM 11MM CUTTING MICROTIP GLYCONATE MONOFILAMENT FAST ABSORBALE - 612 EA
8: [510-19268] Transfusion set VL TR 00-M46442800S Supplier code : M46442800S Packing Qty: 1 FRESENIUS KABI, FRANCE . Supplier code : Packing Qty:Each ? , Code:M46442800S, DRAEGER MEDICAL-GERMANY , pack size:Pieces - 2,520 EA
9: [510-19173] Infusion sets VL PN 00  Part No:M46444300, Code:M46444300, FRESENIUS KABI-GERMANY, pack size:Pieces - 3,600 EA
10: [510-19175] Argyle? IV Support Boards Arm -Small (up to 1500g),2.5 cm x 16 cm dia,Box of 50 # MI00775, Code:MI00775, Cardinal Health(Covidien)-USA/EEC, pack size:50 - 600 EA
11: [510-19176] Argyle? IV Support Boards Arm-Preemie ,2.5 cm x 7.6 cm Dia,Box of 50 # MI00880, Code:MI00880, Cardinal Health(Covidien)-USA/EEC, pac...",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-11 13:45:00,Other,AED,29/12/2025,242305.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR#12502360-Provide catering for RTA meeting and event,tender_224505,tender_224505,IPR#12502360-Provide catering for RTA meeting and event,"1: BREAKFAST - 1 EA
2: CAKE REGULAR - 1 EA
3: CAKE SPECIAL DESIGN - 1 EA
4: DINNER - 1 EA
5: FULL DAY MEETING 2 COFFEE BREAK AND LUNCH - 1 EA
6: LUNCH - 1 EA
7: MEAL BOX - 1 EA
8: MIND-MORNING COFFEE BREAK - 1 EA
9: PASS AROUND - 1 EA
10: PLATTER COFFEE BREAK - 1 EA
11: VIP PLATTER - 2 EA
12: provide catering for RTA meeting and event - 1 EA",Roads & Transport Authority,Roads & Transport Authority,2025-12-11 11:45:00,Other,AED,29/12/2025,749959.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Acrobat Pro Licenses Renewal 2026,tender_229758,tender_229758,Acrobat Pro Licenses Renewal 2026,1: Acrobat Pro Licenses Renewal 2026 - 1 UNT,Mohammed Bin Rashid Housing Est.,Mohammed Bin Rashid Housing Est.,2025-12-23 11:35:00,Other,AED,29/12/2025,721001.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Fortigate and Aruba AMC,tender_229720,tender_229720,Fortigate and Aruba AMC,1: Fortigate and Aruba AMC - 1 UNT,Mohammed Bin Rashid Housing Est.,Mohammed Bin Rashid Housing Est.,2025-12-22 11:50:00,Other,AED,29/12/2025,721001.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,مناقصة /مشروع الارشفة الإلكترونية,tender_229556,tender_229556,مناقصة /مشروع الارشفة الإلكترونية,1: مناقصة /مشروع الارشفة الإلكترونية يخص حفظ وتخزين سجلات المؤسسة - 1 EA,Mohammed Bin Rashid Housing Est.,Mohammed Bin Rashid Housing Est.,2025-12-16 12:55:00,Other,AED,29/12/2025,659901.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Insurance for all Building - 12521356,tender_229550,tender_229550,Insurance for all Building - 12521356,1: Insurance for all Building which is belong to DCAS - 1 EA,Dubai Corporation for Ambulance Services,Dubai Corporation for Ambulance Services,2025-12-16 10:35:00,Other,AED,29/12/2025,660306.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,AJCH/PR-125048977/22503492 - MEDICAL CONSUMABLE STANDING ORDER,tender_229797,tender_229797,AJCH/PR-125048977/22503492 - MEDICAL CONSUMABLE STANDING ORDER,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [510-17318] ECG SOLID GEL DISPOSABLE DIAGNOSTIC ELECTRODE PED, 13943B, Philips - USA, Pack - 1000/box - 60,000 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-24 13:05:00,Other,AED,29/12/2025,242305.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Verba Recording System License Renewal,tender_229716,tender_229716,Verba Recording System License Renewal,1: Verba Recording System License Renewal - 1 UNT,Mohammed Bin Rashid Housing Est.,Mohammed Bin Rashid Housing Est.,2025-12-22 11:40:01,Other,AED,29/12/2025,721001.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Brake System ServoceParts for Stock - 12535892,tender_229482,tender_229482,Brake System ServoceParts for Stock - 12535892,"1: [120-86301] REAR BRAKE PAD Part # 84805877  - 10 EA
2: [120-47141] REAR BRAKE LINNING  part # 25904969 - 10 EA
3: [120-86294] FRONT BRAKE PAD Part # 84847749 - 10 EA
4: [120-81592] PAD KIT-FRT DISC BRK RV 1 PART # 84822406 - 5 EA
5: [120-86240] SHOE KIT PART # 84523897 - 5 EA
6: [120-58703] PAD KIT-FRT DISC PART # GM23135915 - 5 EA
7: [120-47310] BRAKE PAD PART # 22960232  - 10 EA
8: [120-47130] BRAKE PAD  part # 25949454 - 5 EA
9: [120-80764] PAD KIT-FRT DISC BRK VAN- PART # 84776469 - 20 EA
10: [120-47139] BRAKE PADS  part # 19133306 - 15 EA
11: [120-47140] REAR BRAKE PAD  part # 88983902 - 5 EA
12: [120-52222] CYLINDER ASM BRK PART # 15935845 - 10 EA
13: [120-51016] BRAKE DISC PART # 22968231 - 10 EA",Dubai Corporation for Ambulance Services,Dubai Corporation for Ambulance Services,2025-12-15 11:15:02,Other,AED,29/12/2025,503001.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,PR-05614,tender_225096,tender_225096,PR-05614,1: Please enter the Total Price for the Annual Maintenance Agreement for Infrastructure Utilities Networks and Main Pumping Stations at Dubai South - 1 Lumpsum,Dubai South,Dubai South,2025-09-25 15:25:00,Other,AED,29/12/2025,749920.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,General,tender_88115,tender_88115,General,"phone: Panasonic KX-TS208W 2-Line Integrated Phone System, White - 15 Nos","DUBAI AIR NAVIGATION SERVICES, Dubai International Airport","DUBAI AIR NAVIGATION SERVICES, Dubai International Airport",2017-11-01 13:00:00,Other,AED,29/12/2025,521904.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,5 YRS CONTRACT/PATIENT IDENTITY BAND/CSC/IPR# 125039579/T# 22503360-AHA,tender_229192,tender_229192,5 YRS CONTRACT/PATIENT IDENTITY BAND/CSC/IPR# 125039579/T# 22503360-AHA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [510-00199] PATIENT IDENTITY BAND | ADULT |( PINK COLOR) - 1 EA
2: [510-00200] PATIENT IDENTITY BAND|CHILD| ( PINK COLOR) - 1 EA
3: [510-15815] PATIENT IDENTITY BAND | ADULT | (BLUE COLOR) - 1 EA
4: [510-15816] PATIENT IDENTITY BAND|CHILD| (BLUE COLOR) - 1 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-04 07:30:00,Other,AED,30/12/2025,210902.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125038928 / SOQ# 22503352 / Pharmaceutical item / RH / SKA,tender_229123,tender_229123,IPR# 125038928 / SOQ# 22503352 / Pharmaceutical item / RH / SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-24605] ROPINIROLE ER 12MG TABLET (SPR).- - 180 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-03 07:15:00,Other,AED,30/12/2025,513967.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125036502 / SOQ# 22503355 / Pharmaceutical item / SKA,tender_229126,tender_229126,IPR# 125036502 / SOQ# 22503355 / Pharmaceutical item / SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-23454] IRON HEME POLYPEPTIDE 6 MG CHEWABLE TABLET - 60,000 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-03 07:15:02,Other,AED,30/12/2025,513967.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125044304 / SOQ# 22503419 / Pharmaceutical item / LH / SKA,tender_229407,tender_229407,IPR# 125044304 / SOQ# 22503419 / Pharmaceutical item / LH / SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-24873] ZINC OXIDE 40% CREAM/OINTMENT (SPR) - 4 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-11 08:05:00,Other,AED,30/12/2025,513967.0,0.0,0.0
